#WArP 2014
364,0,0,160.24,0,0,34.616707,2.629849,2.629849
364,0,0,176.12,0,0,33.857267,2.629849,2.629849
364,0,0,180,0,0,33.95329,2.629849,2.629849
364,0,0,184.87,0,0,33.317136,2.629849,2.629849
364,0,0,188.41,0,0,35.215995,2.629849,2.629849
364,0,0,191.67,0,0,33.471459,2.629849,2.629849
364,0,0,200,0,0,33.704658,2.629849,2.629849
364,0,0,204.64,0,0,32.72385,2.629849,2.629849
364,0,0,210.47,0,0,32.392913,2.629849,2.629849
364,0,0,239.96,0,0,31.911082,2.629849,2.629849
364,0,0,243.48,0,0,32.370622,2.629849,2.629849
364,0,0,248.39,0,0,31.220058,2.629849,2.629849
364,0,0,267.51,0,0,30.875403,2.629849,2.629849
364,0,0,269.57,0,0,31.288646,2.629849,2.629849
364,0,0,276.26,0,0,30.558183,2.629849,2.629849
364,0,0,285,0,0,30.544466,2.629849,2.629849
364,0,0,308.98,0,0,30.49131,2.629849,2.629849
364,0,0,313.04,0,0,29.930603,2.629849,2.629849
364,0,0,313.2,0,0,29.786568,2.629849,2.629849
364,0,0,351.1,0,0,29.527648,2.629849,2.629849
364,0,0,370.87,0,0,28.615428,2.629849,2.629849
364,0,0,375.07,0,0,29.668254,2.629849,2.629849
364,0,0,388.41,0,0,29.251582,2.629849,2.629849
364,0,0,391.28,0,0,28.450817,2.629849,2.629849
364,0,0,410.08,0,0,27.732357,2.629849,2.629849
364,0,0,410.4,0,0,27.955268,2.629849,2.629849
364,0,0,411.36,0,0,28.812618,2.629849,2.629849
364,0,0,426.6,0,0,27.804375,2.629849,2.629849
364,0,0,440.58,0,0,28.447387,2.629849,2.629849
364,0,0,478.26,0,0,27.71864,2.629849,2.629849
364,0,0,480.71,0,0,27.11678,2.629849,2.629849
364,0,0,489.78,0,0,26.938451,2.629849,2.629849
364,0,0,510.14,0,0,26.837284,2.629849,2.629849
364,0,0,530.6,0,0,26.221706,2.629849,2.629849
364,0,0,530.61,0,0,25.959357,2.629849,2.629849
364,0,0,536.23,0,0,25.957642,2.629849,2.629849
364,0,0,600.59,0,0,25.259759,2.629849,2.629849
364,0,0,600.91,0,0,24.969975,2.629849,2.629849
364,0,0,620.03,0,0,24.62532,2.629849,2.629849
364,0,0,626.09,0,0,24.121198,2.629849,2.629849
364,0,0,660.53,0,0,24.434989,2.629849,2.629849
364,0,0,713.04,0,0,24.551588,2.629849,2.629849
364,0,0,800.5,0,0,22.219596,2.629849,2.629849
364,0,0,819.61,0,0,22.262463,2.629849,2.629849
364,0,0,831.88,0,0,22.212737,2.629849,2.629849
364,0,0,899.31,0,0,20.816971,2.629849,2.629849
364,0,0,904.35,0,0,20.729521,2.629849,2.629849
364,0,0,943.37,0,0,20.822115,2.629849,2.629849
364,0,0,1003.6,0,0,20.688368,2.629849,2.629849
364,0,0,1011.6,0,0,21.387966,2.629849,2.629849
364,0,0,1063.8,0,0,20.432878,2.629849,2.629849
364,0,0,1243.5,0,0,19.278885,2.629849,2.629849
364,0,0,1402.9,0,0,17.924271,2.629849,2.629849
364,0,0,1455.1,0,0,18.606722,2.629849,2.629849
364,0,0,1649.3,0,0,17.629343,2.629849,2.629849
364,0,0,1805.8,0,0,16.47535,2.629849,2.629849
364,0,0,1872.5,0,0,17.133795,2.629849,2.629849
364,0,0,2008.7,0,0,15.777467,2.629849,2.629849
364,0,0,2063.8,0,0,16.434197,2.629849,2.629849
364,0,0,2805.8,0,0,15.199613,2.629849,2.629849
364,0,0,2913,0,0,13.968458,2.629849,2.629849
364,0,0,3840.6,0,0,12.562404,2.629849,2.629849
364,0,0,4600,0,0,12.360069,2.629849,2.629849
364,0,0,5704.3,0,0,11.111767,2.629849,2.629849
364,0,0,6585.5,0,0,10.535628,2.629849,2.629849
364,0,0,6692.8,0,0,11.170067,2.629849,2.629849
364,0,0,7701.4,0,0,10.069229,2.629849,2.629849
364,0,0,8489.9,0,0,9.642269,2.629849,2.629849
364,0,0,8672.5,0,0,10.125814,2.629849,2.629849
364,0,0,9481.2,0,0,9.295899,2.629849,2.629849
364,0,0,9681.2,0,0,10.108667,2.629849,2.629849
#Bondar 2016
25,0,0,1750,0,0,32.882051,2.748837,2.748837
59.5,0,0,1750,0,0,26.582051,2.721416,2.721416
59.5,0,0,2300,0,0,23.882051,2.779587,2.779587
59.5,0,0,600,0,0,37.682051,2.721416,2.721416
35,0,0,2400,0,0,27.282051,2.813557,2.813557
364,0,0,2400,0,0,17.782051,2.676958,2.676958
976,0,0,2400,0,0,17.782051,2.676958,2.676958
#Joshi 2014
2.82,0,0,200,10,10,41.352973,2.987989,2.987989
2.82,0,0,550,50,50,37.097654,3.382756,3.382756
2.82,0,0,1200,100,100,34.260775,3.382756,3.382756
2.82,0,0,1600,100,100,32.842335,3.868332,3.868332
2.82,0,0,1750,100,100,32.842335,3.868332,3.868332
2.82,0,0,2150,100,100,31.423895,3.868332,3.868332
2.82,0,0,2400,200,200,30.714675,3.868332,3.868332
2.82,0,0,3000,200,200,30.005456,4.414853,4.414853
#Doke 2002
976,0,0,9990,0,0,13.593846,3.712407,3.712407
976,0,0,9000,0,0,13.990564,3.69299,3.69299
976,0,0,8000,0,0,14.387282,3.673679,3.673679
976,0,0,7020,0,0,14.784,3.654473,3.654473
976,0,0,6010,0,0,15.577436,3.616388,3.616388
976,0,0,5000,0,0,15.974154,3.597511,3.597511
976,0,0,4020,0,0,16.76759,3.560098,3.560098
976,0,0,3010,0,0,17.957744,3.504857,3.504857
976,0,0,2010,0,0,20.338051,3.39773,3.39773
976,0,0,1210,0,0,23.511795,3.262488,3.262488
976,0,0,600,0,0,29.462564,3.036018,3.036018
976,0,0,210,0,0,40.967385,2.725872,2.725872
976,0,0,150,0,0,44.537846,2.671323,2.671323
